Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-04-09 00:00:00-04:00,143.31086497516455,145.84180994767988,141.93125409014817,145.56390380859375,6794800,0.0,0.0
2026-04-10 00:00:00-04:00,145.79218524932554,145.79218524932554,143.67809941810964,144.0751190185547,9790300,0.0,0.0
2026-04-13 00:00:00-04:00,143.9162976044084,144.0056213268027,141.5640153795384,142.5069122314453,7121400,0.0,0.0
2026-04-14 00:00:00-04:00,142.16946974371214,143.63840439700792,141.70298118071463,143.3009490966797,6621600,0.0,0.0
2026-04-15 00:00:00-04:00,143.2810820748224,143.32077645892193,141.1967710080221,142.30841064453125,7698200,0.0,0.0
2026-04-16 00:00:00-04:00,142.12975952100697,143.2116095257885,141.59380199630985,142.04043579101562,6947100,0.0,0.0
2026-04-17 00:00:00-04:00,142.33819707004346,146.48694963990266,142.09006550070504,145.83187866210938,10886000,0.0,0.0
2026-04-20 00:00:00-04:00,144.9683840959239,145.56390591386355,142.51684300551244,143.41012573242188,8084700,0.0,0.0
2026-04-21 00:00:00-04:00,143.5391459879603,143.5391459879603,141.25634765625,141.25634765625,11197200,0.0,0.0
2026-04-22 00:00:00-04:00,141.43498890920546,142.22901292852262,141.15708277415672,141.78237915039062,7236300,0.0,0.0
2026-04-23 00:00:00-04:00,142.32825390720163,145.13710492750891,142.32825390720163,144.62100219726562,11288800,0.0,0.0
2026-04-24 00:00:00-04:00,152.00999450683594,152.4199981689453,147.6199951171875,148.17999267578125,13786200,1.089,0.0
2026-04-27 00:00:00-04:00,147.4199981689453,149.6999969482422,147.4199981689453,148.39999389648438,9166400,0.0,0.0
2026-04-28 00:00:00-04:00,150.02999877929688,151.19000244140625,148.42999267578125,149.1699981689453,7965700,0.0,0.0
2026-04-29 00:00:00-04:00,148.3000030517578,148.75,145.88999938964844,146.4600067138672,9002400,0.0,0.0
2026-04-30 00:00:00-04:00,147.08999633789062,147.72000122070312,145.9499969482422,147.08999633789062,9491700,0.0,0.0
2026-05-01 00:00:00-04:00,147.8699951171875,149.27999877929688,146.4600067138672,147.25999450683594,6814800,0.0,0.0
2026-05-04 00:00:00-04:00,146.05999755859375,146.05999755859375,143.27000427246094,143.4199981689453,9642800,0.0,0.0
2026-05-05 00:00:00-04:00,143.3800048828125,145.89999389648438,142.17999267578125,144.89999389648438,7664300,0.0,0.0
2026-05-06 00:00:00-04:00,146.39999389648438,148.9499969482422,145.94000244140625,147.89999389648438,9399500,0.0,0.0
2026-05-07 00:00:00-04:00,147.99000549316406,147.99000549316406,146.02000427246094,146.05999755859375,9545800,0.0,0.0
2026-05-08 00:00:00-04:00,146.5500030517578,147.52000427246094,146.2100067138672,146.4199981689453,5741000,0.0,0.0
2026-05-11 00:00:00-04:00,145.7899932861328,145.9499969482422,141.97000122070312,143.36000061035156,7484800,0.0,0.0
