Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-03-23 00:00:00-04:00,604.9504225639998,609.107344931135,601.1623919200568,602.528076171875,24014300,0.0,0.0,0.0
2026-03-24 00:00:00-04:00,598.7400037913939,604.0033575888065,597.4341283991844,600.4844970703125,18363300,0.0,0.0,0.0
2026-03-25 00:00:00-04:00,605.4887262623266,607.5222851160179,601.4613999408256,603.754150390625,23288300,0.0,0.0,0.0
2026-03-26 00:00:00-04:00,599.407902827006,602.0096754492398,592.8087385654484,593.0479736328125,7712600,0.0,0.0,0.0
2026-03-27 00:00:00-04:00,590.6799926757812,590.8300170898438,582.030029296875,582.9600219726562,11707700,1.872,0.0,0.0
2026-03-30 00:00:00-04:00,588.3900146484375,588.6699829101562,578.4600219726562,580.9299926757812,11839200,0.0,0.0,0.0
2026-03-31 00:00:00-04:00,587.3499755859375,598.8499755859375,586.5,597.5499877929688,12447300,0.0,0.0,0.0
2026-04-01 00:00:00-04:00,601.0599975585938,605.3499755859375,600.27001953125,602.2999877929688,11332500,0.0,0.0,0.0
2026-04-02 00:00:00-04:00,594.22998046875,604.7899780273438,593.030029296875,602.989990234375,12780100,0.0,0.0,0.0
2026-04-06 00:00:00-04:00,602.9199829101562,606.4400024414062,602.6099853515625,605.6699829101562,6316800,0.0,0.0,0.0
2026-04-07 00:00:00-04:00,603.5800170898438,606.3099975585938,598.5,606.0399780273438,6690000,0.0,0.0,0.0
2026-04-08 00:00:00-04:00,621.7999877929688,622.489990234375,617.2999877929688,621.3400268554688,9805100,0.0,0.0,0.0
2026-04-09 00:00:00-04:00,620.3400268554688,626.1699829101562,619.4000244140625,625.02001953125,5498300,0.0,0.0,0.0
2026-04-10 00:00:00-04:00,626.3300170898438,626.989990234375,623.719970703125,624.5999755859375,4609400,0.0,0.0,0.0
2026-04-13 00:00:00-04:00,622.75,630.9000244140625,621.97998046875,630.719970703125,5158400,0.0,0.0,0.0
2026-04-14 00:00:00-04:00,632.22998046875,638.52001953125,632.219970703125,638.3499755859375,5042900,0.0,0.0,0.0
2026-04-15 00:00:00-04:00,639.1900024414062,643.7899780273438,638.22998046875,643.4500122070312,5165600,0.0,0.0,0.0
2026-04-16 00:00:00-04:00,644.510009765625,646.0700073242188,642.1500244140625,644.8599853515625,5882400,0.0,0.0,0.0
2026-04-17 00:00:00-04:00,649.1799926757812,654.8800048828125,648.8599853515625,652.780029296875,7815300,0.0,0.0,0.0
2026-04-20 00:00:00-04:00,651.6199951171875,652.5999755859375,649.1699829101562,651.5399780273438,6384100,0.0,0.0,0.0
2026-04-21 00:00:00-04:00,652.9400024414062,653.8599853515625,645.9400024414062,647.25,8514900,0.0,0.0,0.0
2026-04-22 00:00:00-04:00,651.97998046875,654.1900024414062,651.0900268554688,653.9000244140625,4537200,0.0,0.0,0.0
2026-04-23 00:00:00-04:00,652.22998046875,654.9000244140625,645.6599731445312,651.260009765625,6519500,0.0,0.0,0.0
2026-04-24 00:00:00-04:00,653.4000244140625,656.8200073242188,651.8200073242188,656.4199829101562,4793800,0.0,0.0,0.0
2026-04-27 00:00:00-04:00,655.6699829101562,657.9000244140625,654.8400268554688,657.5,5319200,0.0,0.0,0.0
2026-04-28 00:00:00-04:00,654.4099731445312,655.3900146484375,652.010009765625,654.260009765625,5527100,0.0,0.0,0.0
2026-04-29 00:00:00-04:00,653.6199951171875,654.719970703125,651.260009765625,654.239990234375,6302000,0.0,0.0,0.0
2026-04-30 00:00:00-04:00,657.0,661.77001953125,653.1500244140625,660.5800170898438,5948400,0.0,0.0,0.0
2026-05-01 00:00:00-04:00,663.0900268554688,666.4199829101562,662.3800048828125,662.52001953125,5426500,0.0,0.0,0.0
2026-05-04 00:00:00-04:00,661.989990234375,663.8499755859375,657.3900146484375,660.1199951171875,5962400,0.0,0.0,0.0
2026-05-05 00:00:00-04:00,663.5800170898438,666.5499877929688,663.3300170898438,665.2999877929688,5052600,0.0,0.0,0.0
2026-05-06 00:00:00-04:00,669.4500122070312,675.3400268554688,669.1500244140625,674.6599731445312,6441500,0.0,0.0,0.0
2026-05-07 00:00:00-04:00,675.8200073242188,676.760009765625,670.9199829101562,672.5399780273438,6260300,0.0,0.0,0.0
2026-05-08 00:00:00-04:00,675.7000122070312,678.530029296875,675.3699951171875,678.0399780273438,4348100,0.0,0.0,0.0
2026-05-11 00:00:00-04:00,677.0800170898438,681.0599975585938,677.0800170898438,679.52001953125,5679800,0.0,0.0,0.0
